,Country,VAR,Year,Unit,Value,Variable_Life expectancy at birth,Variable_Net migration,Variable_Population,"Variable_Population density, inhabitants per km2","Variable_Population, ages 0-14, % total","Variable_Population, ages 15-64, % total","Variable_Population, ages 65 and above, % total",Variable_Real GDP,Variable_Real GDP per capita,"Variable_Total fertility rate, children per woman","Variable_Value added in agriculture, % of total value added","Variable_Value added in industry, % of total value added","Variable_Value added in services, % of total value added","Variable_Women, % total population","Variable_Population, ages 65 and above, % total_2",	Variable_Life expectancy at birth,"('Variable_Population, ages 65 and above, % total', 'Variable_Real GDP')"
64517,Lithuania,POP_A1564,2008,Percentage,72.12,0.0,0.0,0.0,0.0,0.0,72.12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5201.294400000001
64518,Lithuania,POP_A1564,2009,Percentage,72.17,0.0,0.0,0.0,0.0,0.0,72.17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.5089
64519,Lithuania,POP_A1564,2010,Percentage,72.15,0.0,0.0,0.0,0.0,0.0,72.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5205.6225
64520,Lithuania,POP_A1564,2011,Percentage,72.11,0.0,0.0,0.0,0.0,0.0,72.11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199.8521
64521,Lithuania,POP_A1564,2012,Percentage,72.05,0.0,0.0,0.0,0.0,0.0,72.05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.202499999999
64522,Lithuania,POP_A1564,2013,Percentage,71.96,0.0,0.0,0.0,0.0,0.0,71.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5178.241599999999
64523,Lithuania,POP_A1564,2014,Percentage,71.82,0.0,0.0,0.0,0.0,0.0,71.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.112399999999
64524,Lithuania,POP_A1564,2015,Percentage,71.64,0.0,0.0,0.0,0.0,0.0,71.64,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5132.2896
64525,Lithuania,POP_A1564,2016,Percentage,71.42,0.0,0.0,0.0,0.0,0.0,71.42,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5100.816400000001
64526,Lithuania,POP_A1564,2017,Percentage,71.18,0.0,0.0,0.0,0.0,0.0,71.18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5066.592400000001
64527,Lithuania,POP_A1564,2018,Percentage,70.96,0.0,0.0,0.0,0.0,0.0,70.96,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035.321599999999
64528,Lithuania,POP_A1564,2019,Percentage,70.75,0.0,0.0,0.0,0.0,0.0,70.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.5625
64529,Lithuania,POP_A1564,2020,Percentage,70.53,0.0,0.0,0.0,0.0,0.0,70.53,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4974.4809000000005
64530,Lithuania,POP_A1564,2021,Percentage,70.34,0.0,0.0,0.0,0.0,0.0,70.34,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4947.7156
64670,Lithuania,POP_FERTILITY,1990,Children,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64671,Lithuania,POP_FERTILITY,1991,Children,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64672,Lithuania,POP_FERTILITY,1992,Children,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64673,Lithuania,POP_FERTILITY,1993,Children,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64674,Lithuania,POP_FERTILITY,1994,Children,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64675,Lithuania,POP_FERTILITY,1995,Children,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64676,Lithuania,POP_FERTILITY,1996,Children,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64677,Lithuania,POP_FERTILITY,1997,Children,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64678,Lithuania,POP_FERTILITY,1998,Children,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64679,Lithuania,POP_FERTILITY,1999,Children,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64680,Lithuania,POP_FERTILITY,2000,Children,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64681,Lithuania,POP_FERTILITY,2001,Children,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64682,Lithuania,POP_FERTILITY,2002,Children,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64683,Lithuania,POP_FERTILITY,2003,Children,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64684,Lithuania,POP_FERTILITY,2004,Children,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64685,Lithuania,POP_FERTILITY,2005,Children,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64686,Lithuania,POP_FERTILITY,2006,Children,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64687,Lithuania,POP_FERTILITY,2007,Children,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64688,Lithuania,POP_FERTILITY,2008,Children,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64689,Lithuania,POP_FERTILITY,2009,Children,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64690,Lithuania,POP_FERTILITY,2010,Children,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64691,Lithuania,POP_FERTILITY,2011,Children,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64692,Lithuania,POP_FERTILITY,2012,Children,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64693,Lithuania,POP_FERTILITY,2013,Children,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64694,Lithuania,POP_FERTILITY,2014,Children,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64695,Lithuania,POP_FERTILITY,2015,Children,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64696,Lithuania,POP_FERTILITY,2016,Children,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64697,Lithuania,POP_FERTILITY,2017,Children,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64698,Lithuania,POP_FERTILITY,2018,Children,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64699,Lithuania,POP_FERTILITY,2019,Children,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64700,Lithuania,POP_FERTILITY,2020,Children,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64701,Lithuania,POP_FERTILITY,2021,Children,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64926,Czech Republic,POP_A0014,1990,Percentage,19.04,0.0,0.0,0.0,0.0,19.04,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64927,Czech Republic,POP_A0014,1991,Percentage,18.52,0.0,0.0,0.0,0.0,18.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64928,Czech Republic,POP_A0014,1992,Percentage,18.02,0.0,0.0,0.0,0.0,18.02,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64929,Czech Republic,POP_A0014,1993,Percentage,17.52,0.0,0.0,0.0,0.0,17.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64930,Czech Republic,POP_A0014,1994,Percentage,17.01,0.0,0.0,0.0,0.0,17.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64931,Czech Republic,POP_A0014,1995,Percentage,16.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64932,Czech Republic,POP_A0014,1996,Percentage,16.05,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64933,Czech Republic,POP_A0014,1997,Percentage,15.62,0.0,0.0,0.0,0.0,15.62,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64934,Czech Republic,POP_A0014,1998,Percentage,15.23,0.0,0.0,0.0,0.0,15.23,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64935,Czech Republic,POP_A0014,1999,Percentage,14.85,0.0,0.0,0.0,0.0,14.85,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64936,Czech Republic,POP_A0014,2000,Percentage,14.48,0.0,0.0,0.0,0.0,14.48,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64937,Czech Republic,POP_A0014,2001,Percentage,14.12,0.0,0.0,0.0,0.0,14.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64938,Czech Republic,POP_A0014,2002,Percentage,13.79,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64939,Czech Republic,POP_A0014,2003,Percentage,13.47,0.0,0.0,0.0,0.0,13.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64940,Czech Republic,POP_A0014,2004,Percentage,13.17,0.0,0.0,0.0,0.0,13.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64941,Czech Republic,POP_A0014,2005,Percentage,12.9,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64942,Czech Republic,POP_A0014,2006,Percentage,12.64,0.0,0.0,0.0,0.0,12.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64943,Czech Republic,POP_A0014,2007,Percentage,12.47,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64944,Czech Republic,POP_A0014,2008,Percentage,12.38,0.0,0.0,0.0,0.0,12.38,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64945,Czech Republic,POP_A0014,2009,Percentage,12.37,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64946,Czech Republic,POP_A0014,2010,Percentage,12.47,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64947,Czech Republic,POP_A0014,2011,Percentage,12.59,0.0,0.0,0.0,0.0,12.59,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64948,Czech Republic,POP_A0014,2012,Percentage,12.66,0.0,0.0,0.0,0.0,12.66,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64949,Czech Republic,POP_A0014,2013,Percentage,12.74,0.0,0.0,0.0,0.0,12.74,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64950,Czech Republic,POP_A0014,2014,Percentage,12.84,0.0,0.0,0.0,0.0,12.84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64951,Czech Republic,POP_A0014,2015,Percentage,12.93,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64952,Czech Republic,POP_A0014,2016,Percentage,13.01,0.0,0.0,0.0,0.0,13.01,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64953,Czech Republic,POP_A0014,2017,Percentage,13.09,0.0,0.0,0.0,0.0,13.09,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64954,Czech Republic,POP_A0014,2018,Percentage,13.17,0.0,0.0,0.0,0.0,13.17,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64955,Czech Republic,POP_A0014,2019,Percentage,13.24,0.0,0.0,0.0,0.0,13.24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64956,Czech Republic,POP_A0014,2020,Percentage,13.28,0.0,0.0,0.0,0.0,13.28,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64957,Czech Republic,POP_A0014,2021,Percentage,13.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64958,Germany,POP_A65UP,1990,Percentage,12.97,0.0,0.0,0.0,0.0,0.0,0.0,168.22090000000003,0,0.0,0.0,0.0,0.0,0.0,0.0,168.22090000000003,0.0,0.0
64959,Germany,POP_A65UP,1991,Percentage,13.01,0.0,0.0,0.0,0.0,0.0,0.0,169.2601,0,0.0,0.0,0.0,0.0,0.0,0.0,169.2601,0.0,0.0
64960,Germany,POP_A65UP,1992,Percentage,13.07,0.0,0.0,0.0,0.0,0.0,0.0,170.8249,0,0.0,0.0,0.0,0.0,0.0,0.0,170.8249,0.0,0.0
64961,Germany,POP_A65UP,1993,Percentage,13.16,0.0,0.0,0.0,0.0,0.0,0.0,173.1856,0,0.0,0.0,0.0,0.0,0.0,0.0,173.1856,0.0,0.0
64962,Germany,POP_A65UP,1994,Percentage,13.28,0.0,0.0,0.0,0.0,0.0,0.0,176.3584,0,0.0,0.0,0.0,0.0,0.0,0.0,176.3584,0.0,0.0
64963,Germany,POP_A65UP,1995,Percentage,13.4,0.0,0.0,0.0,0.0,0.0,0.0,179.56,0,0.0,0.0,0.0,0.0,0.0,0.0,179.56,0.0,0.0
64964,Germany,POP_A65UP,1996,Percentage,13.52,0.0,0.0,0.0,0.0,0.0,0.0,182.79039999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,182.79039999999998,0.0,0.0
64965,Germany,POP_A65UP,1997,Percentage,13.6,0.0,0.0,0.0,0.0,0.0,0.0,184.95999999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,184.95999999999998,0.0,0.0
64966,Germany,POP_A65UP,1998,Percentage,13.68,0.0,0.0,0.0,0.0,0.0,0.0,187.14239999999998,0,0.0,0.0,0.0,0.0,0.0,0.0,187.14239999999998,0.0,0.0
64967,Germany,POP_A65UP,1999,Percentage,13.84,0.0,0.0,0.0,0.0,0.0,0.0,191.5456,0,0.0,0.0,0.0,0.0,0.0,0.0,191.5456,0.0,0.0
64968,Germany,POP_A65UP,2000,Percentage,14.11,0.0,0.0,0.0,0.0,0.0,0.0,199.0921,0,0.0,0.0,0.0,0.0,0.0,0.0,199.0921,0.0,0.0
64969,Germany,POP_A65UP,2001,Percentage,14.43,0.0,0.0,0.0,0.0,0.0,0.0,208.2249,0,0.0,0.0,0.0,0.0,0.0,0.0,208.2249,0.0,0.0
64970,Germany,POP_A65UP,2002,Percentage,14.76,0.0,0.0,0.0,0.0,0.0,0.0,217.8576,0,0.0,0.0,0.0,0.0,0.0,0.0,217.8576,0.0,0.0
64971,Germany,POP_A65UP,2003,Percentage,15.11,0.0,0.0,0.0,0.0,0.0,0.0,228.3121,0,0.0,0.0,0.0,0.0,0.0,0.0,228.3121,0.0,0.0
64972,Germany,POP_A65UP,2004,Percentage,15.52,0.0,0.0,0.0,0.0,0.0,0.0,240.8704,0,0.0,0.0,0.0,0.0,0.0,0.0,240.8704,0.0,0.0
64973,Germany,POP_A65UP,2005,Percentage,15.96,0.0,0.0,0.0,0.0,0.0,0.0,254.72160000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,254.72160000000002,0.0,0.0
64974,Germany,POP_A65UP,2006,Percentage,16.36,0.0,0.0,0.0,0.0,0.0,0.0,267.64959999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,267.64959999999996,0.0,0.0
64975,Germany,POP_A65UP,2007,Percentage,16.63,0.0,0.0,0.0,0.0,0.0,0.0,276.5569,0,0.0,0.0,0.0,0.0,0.0,0.0,276.5569,0.0,0.0
64976,Germany,POP_A65UP,2008,Percentage,16.8,0.0,0.0,0.0,0.0,0.0,0.0,282.24,0,0.0,0.0,0.0,0.0,0.0,0.0,282.24,0.0,0.0
64977,Germany,POP_A65UP,2009,Percentage,16.95,0.0,0.0,0.0,0.0,0.0,0.0,287.30249999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,287.30249999999995,0.0,0.0
64978,Germany,POP_A65UP,2010,Percentage,16.98,0.0,0.0,0.0,0.0,0.0,0.0,288.3204,0,0.0,0.0,0.0,0.0,0.0,0.0,288.3204,0.0,0.0
64979,Germany,POP_A65UP,2011,Percentage,16.95,0.0,0.0,0.0,0.0,0.0,0.0,287.30249999999995,0,0.0,0.0,0.0,0.0,0.0,0.0,287.30249999999995,0.0,0.0
64980,Germany,POP_A65UP,2012,Percentage,16.98,0.0,0.0,0.0,0.0,0.0,0.0,288.3204,0,0.0,0.0,0.0,0.0,0.0,0.0,288.3204,0.0,0.0
64981,Germany,POP_A65UP,2013,Percentage,17.06,0.0,0.0,0.0,0.0,0.0,0.0,291.04359999999997,0,0.0,0.0,0.0,0.0,0.0,0.0,291.04359999999997,0.0,0.0
64982,Germany,POP_A65UP,2014,Percentage,17.18,0.0,0.0,0.0,0.0,0.0,0.0,295.1524,0,0.0,0.0,0.0,0.0,0.0,0.0,295.1524,0.0,0.0
64983,Germany,POP_A65UP,2015,Percentage,17.32,0.0,0.0,0.0,0.0,0.0,0.0,299.9824,0,0.0,0.0,0.0,0.0,0.0,0.0,299.9824,0.0,0.0
64984,Germany,POP_A65UP,2016,Percentage,17.45,0.0,0.0,0.0,0.0,0.0,0.0,304.5025,0,0.0,0.0,0.0,0.0,0.0,0.0,304.5025,0.0,0.0
64985,Germany,POP_A65UP,2017,Percentage,17.57,0.0,0.0,0.0,0.0,0.0,0.0,308.7049,0,0.0,0.0,0.0,0.0,0.0,0.0,308.7049,0.0,0.0
64986,Germany,POP_A65UP,2018,Percentage,17.69,0.0,0.0,0.0,0.0,0.0,0.0,312.93610000000007,0,0.0,0.0,0.0,0.0,0.0,0.0,312.93610000000007,0.0,0.0
64987,Germany,POP_A65UP,2019,Percentage,17.85,0.0,0.0,0.0,0.0,0.0,0.0,318.62250000000006,0,0.0,0.0,0.0,0.0,0.0,0.0,318.62250000000006,0.0,0.0
64988,Germany,POP_A65UP,2020,Percentage,18.01,0.0,0.0,0.0,0.0,0.0,0.0,324.36010000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,324.36010000000005,0.0,0.0
64989,Germany,POP_A65UP,2021,Percentage,18.15,0.0,0.0,0.0,0.0,0.0,0.0,329.42249999999996,0,0.0,0.0,0.0,0.0,0.0,0.0,329.42249999999996,0.0,0.0
65022,Malta,POP_A1564,1990,Percentage,69.44,0.0,0.0,0.0,0.0,0.0,69.44,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4821.9136
65023,Malta,POP_A1564,1991,Percentage,69.57,0.0,0.0,0.0,0.0,0.0,69.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4839.9848999999995
65024,Malta,POP_A1564,1992,Percentage,69.72,0.0,0.0,0.0,0.0,0.0,69.72,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4860.8784
65025,Malta,POP_A1564,1993,Percentage,69.88,0.0,0.0,0.0,0.0,0.0,69.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4883.214399999999
65026,Malta,POP_A1564,1994,Percentage,70.08,0.0,0.0,0.0,0.0,0.0,70.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4911.2064
65027,Malta,POP_A1564,1995,Percentage,70.3,0.0,0.0,0.0,0.0,0.0,70.3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4942.089999999999
65028,Malta,POP_A1564,1996,Percentage,70.47,0.0,0.0,0.0,0.0,0.0,70.47,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4966.0208999999995
65029,Malta,POP_A1564,1997,Percentage,70.65,0.0,0.0,0.0,0.0,0.0,70.65,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4991.422500000001
65030,Malta,POP_A1564,1998,Percentage,70.88,0.0,0.0,0.0,0.0,0.0,70.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.974399999999
65031,Malta,POP_A1564,1999,Percentage,71.11,0.0,0.0,0.0,0.0,0.0,71.11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5056.6321
65032,Malta,POP_A1564,2000,Percentage,71.33,0.0,0.0,0.0,0.0,0.0,71.33,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.9689
65033,Malta,POP_A1564,2001,Percentage,71.58,0.0,0.0,0.0,0.0,0.0,71.58,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5123.6964
65034,Malta,POP_A1564,2002,Percentage,71.88,0.0,0.0,0.0,0.0,0.0,71.88,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5166.734399999999
65035,Malta,POP_A1564,2003,Percentage,72.22,0.0,0.0,0.0,0.0,0.0,72.22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215.7284
65036,Malta,POP_A1564,2004,Percentage,72.57,0.0,0.0,0.0,0.0,0.0,72.57,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.404899999999
65037,Malta,POP_A1564,2005,Percentage,72.93,0.0,0.0,0.0,0.0,0.0,72.93,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5318.784900000001
65038,Malta,POP_A1564,2006,Percentage,73.27,0.0,0.0,0.0,0.0,0.0,73.27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5368.492899999999
65039,Malta,POP_A1564,2007,Percentage,73.55,0.0,0.0,0.0,0.0,0.0,73.55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5409.6025
65040,Malta,POP_A1564,2008,Percentage,73.6,0.0,0.0,0.0,0.0,0.0,73.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5416.959999999999
65041,Malta,POP_A1564,2009,Percentage,73.45,0.0,0.0,0.0,0.0,0.0,73.45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5394.9025
65042,Malta,POP_A1564,2010,Percentage,73.28,0.0,0.0,0.0,0.0,0.0,73.28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5369.9584
65043,Malta,POP_A1564,2011,Percentage,73.13,0.0,0.0,0.0,0.0,0.0,73.13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.996899999999
65044,Malta,POP_A1564,2012,Percentage,73.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5329.0
65045,Malta,POP_A1564,2013,Percentage,72.92,0.0,0.0,0.0,0.0,0.0,72.92,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5317.3264
65046,Malta,POP_A1564,2014,Percentage,72.86,0.0,0.0,0.0,0.0,0.0,72.86,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308.5796
65047,Malta,POP_A1564,2015,Percentage,72.82,0.0,0.0,0.0,0.0,0.0,72.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.752399999999
65048,Malta,POP_A1564,2016,Percentage,72.82,0.0,0.0,0.0,0.0,0.0,72.82,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5302.752399999999
65049,Malta,POP_A1564,2017,Percentage,72.84,0.0,0.0,0.0,0.0,0.0,72.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5305.6656
65050,Malta,POP_A1564,2018,Percentage,72.89,0.0,0.0,0.0,0.0,0.0,72.89,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5312.9521
65051,Malta,POP_A1564,2019,Percentage,72.97,0.0,0.0,0.0,0.0,0.0,72.97,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5324.6209
65052,Malta,POP_A1564,2020,Percentage,73.04,0.0,0.0,0.0,0.0,0.0,73.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5334.841600000001
65053,Malta,POP_A1564,2021,Percentage,73.08,0.0,0.0,0.0,0.0,0.0,73.08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.6864
65182,Germany,POP,1990,Per 1 000 inhabitants,79433.03,0.0,0.0,79433.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
